"","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"H1_Exp2.144","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-17","mc10-17","mc9-15","mc8-13","mc7-7","mc6-21","mc5-12","mc4-31","mc3-13","mc2-33"
"H1_Exp2.145","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-19","mc11-20","mc10-20","mc9-18","mc8-16","mc7-10","mc6-3","mc5-39","mc4-34","mc3-20","mc2-35"
"H1_Exp2.146","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-17","mc13-17","mc12-17","mc11-16","mc10-16","mc9-14","mc8-12","mc7-6","mc6-34","mc5-30","mc4-23","mc3-40","mc2-11"
"H1_Exp2.147","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-21","mc10-21","mc9-19","mc8-19","mc7-17","mc6-10","mc5-23","mc4-7","mc3-64","mc2-46"
"H1_Exp2.148","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-11","mc15-10","mc14-8","mc13-6","mc12-5","mc11-2","mc10-2","mc9-21","mc8-22","mc7-20","mc6-14","mc5-2","mc4-16","mc3-50","mc2-6"
"H1_Exp2.149","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-13","mc15-12","mc14-10","mc13-9","mc12-8","mc11-5","mc10-5","mc9-2","mc8-8","mc7-2","mc6-25","mc5-17","mc4-63","mc3-78","mc2-102"
"H1_Exp2.150","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-19","mc11-20","mc10-20","mc9-18","mc8-16","mc7-10","mc6-3","mc5-44","mc4-45","mc3-42","mc2-42"
"H1_Exp2.151","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-19","mc10-19","mc9-17","mc8-15","mc7-9","mc6-2","mc5-8","mc4-51","mc3-53","mc2-10"
"H1_Exp2.152","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-21","mc10-21","mc9-19","mc8-19","mc7-17","mc6-10","mc5-23","mc4-7","mc3-36","mc2-63"
"H1_Exp2.153","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-17","mc10-17","mc9-15","mc8-13","mc7-7","mc6-36","mc5-35","mc4-29","mc3-9","mc2-32"
"H1_Exp2.154","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-20","mc8-21","mc7-19","mc6-13","mc5-1","mc4-8","mc3-79","mc2-103"
"H1_Exp3.217","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-13","mc8-10","mc7-4","mc6-11","mc5-38","mc4-33","mc3-16","mc2-104"
"H1_Exp3.218","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-11","mc15-10","mc14-8","mc13-6","mc12-5","mc11-2","mc10-2","mc9-22","mc8-23","mc7-23","mc6-19","mc5-9","mc4-21","mc3-46","mc2-1"
"H1_Exp3.219","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-13","mc8-10","mc7-4","mc6-11","mc5-18","mc4-1","mc3-15","mc2-38"
"H1_Exp3.220","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-17","mc7-11","mc6-4","mc5-51","mc4-64","mc3-80","mc2-105"
"H1_Exp3.221","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-21","mc10-21","mc9-19","mc8-19","mc7-17","mc6-10","mc5-40","mc4-39","mc3-30","mc2-41"
"H1_Exp3.222","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-18","mc7-14","mc6-7","mc5-10","mc4-54","mc3-57","mc2-17"
"H1_Exp3.223","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-13","mc15-12","mc14-10","mc13-9","mc12-8","mc11-5","mc10-5","mc9-2","mc8-8","mc7-2","mc6-32","mc5-27","mc4-18","mc3-59","mc2-22"
"H1_Exp3.224","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-19","mc10-19","mc9-17","mc8-15","mc7-9","mc6-2","mc5-8","mc4-12","mc3-66","mc2-49"
"H1_Exp3.225","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-13","mc15-12","mc14-10","mc13-9","mc12-8","mc11-5","mc10-5","mc9-2","mc8-20","mc7-18","mc6-12","mc5-7","mc4-52","mc3-54","mc2-12"
"H1_Exp3.226","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-17","mc7-11","mc6-4","mc5-16","mc4-22","mc3-35","mc2-28"
"H1_Exp3.227","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-18","mc7-14","mc6-7","mc5-45","mc4-46","mc3-43","mc2-27"
"H1_Exp3.228","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-14","mc16-15","mc15-14","mc14-13","mc13-12","mc12-11","mc11-8","mc10-8","mc9-5","mc8-24","mc7-25","mc6-24","mc5-15","mc4-13","mc3-44","mc2-71"
"H1_Exp3.229","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-17","mc10-17","mc9-15","mc8-13","mc7-7","mc6-36","mc5-35","mc4-29","mc3-9","mc2-32"
"H1_Exp3.230","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-18","mc12-18","mc11-18","mc10-18","mc9-16","mc8-14","mc7-8","mc6-1","mc5-52","mc4-65","mc3-81","mc2-106"
"H1_Exp3.231","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-13","mc8-10","mc7-4","mc6-11","mc5-18","mc4-1","mc3-24","mc2-107"
"H1_Exp3.232","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-17","mc7-11","mc6-4","mc5-16","mc4-22","mc3-35","mc2-28"
"H1_Exp3.233","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-11","mc15-10","mc14-8","mc13-6","mc12-5","mc11-2","mc10-2","mc9-21","mc8-22","mc7-20","mc6-14","mc5-2","mc4-16","mc3-50","mc2-6"
"H1_Exp3.234","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-13","mc15-12","mc14-10","mc13-9","mc12-8","mc11-5","mc10-5","mc9-2","mc8-20","mc7-18","mc6-12","mc5-7","mc4-66","mc3-82","mc2-108"
"H1_Exp3.235","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-17","mc13-17","mc12-17","mc11-16","mc10-16","mc9-14","mc8-12","mc7-6","mc6-22","mc5-13","mc4-42","mc3-38","mc2-40"
"H1_Exp3.236","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-17","mc7-11","mc6-4","mc5-16","mc4-58","mc3-65","mc2-48"
"H1_Exp3.237","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-11","mc13-10","mc12-9","mc11-6","mc10-6","mc9-3","mc8-26","mc7-27","mc6-28","mc5-22","mc4-5","mc3-31","mc2-39"
"H1_Exp3.238","mc50-7","mc49-7","mc48-7","mc47-7","mc46-8","mc45-8","mc44-8","mc43-8","mc42-8","mc41-8","mc40-8","mc39-8","mc38-8","mc37-8","mc36-7","mc35-7","mc34-7","mc33-6","mc32-6","mc31-6","mc30-6","mc29-6","mc28-6","mc27-5","mc26-5","mc25-5","mc24-4","mc23-4","mc22-3","mc21-2","mc20-1","mc19-1","mc18-1","mc17-5","mc16-4","mc15-3","mc14-1","mc13-7","mc12-6","mc11-3","mc10-3","mc9-13","mc8-10","mc7-4","mc6-11","mc5-38","mc4-33","mc3-16","mc2-109"
"H1_Exp3.239","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-13","mc15-12","mc14-10","mc13-9","mc12-8","mc11-5","mc10-5","mc9-2","mc8-20","mc7-18","mc6-12","mc5-7","mc4-52","mc3-54","mc2-12"
"H1_Exp3.240","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-19","mc10-19","mc9-17","mc8-15","mc7-9","mc6-2","mc5-28","mc4-19","mc3-4","mc2-59"
"H1_Exp3.241","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-19","mc10-19","mc9-17","mc8-15","mc7-9","mc6-2","mc5-8","mc4-12","mc3-66","mc2-49"
"H1_Exp3.242","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-18","mc7-14","mc6-7","mc5-10","mc4-47","mc3-45","mc2-74"
"H1_Exp3.243","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-12","mc10-12","mc9-9","mc8-4","mc7-36","mc6-41","mc5-49","mc4-56","mc3-62","mc2-31"
"H1_Exp3.244","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-3","mc20-2","mc19-2","mc18-2","mc17-1","mc16-11","mc15-10","mc14-8","mc13-6","mc12-5","mc11-2","mc10-2","mc9-21","mc8-22","mc7-20","mc6-14","mc5-2","mc4-16","mc3-50","mc2-6"
"H1_Exp3.246","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-11","mc24-11","mc23-11","mc22-12","mc21-13","mc20-13","mc19-13","mc18-13","mc17-13","mc16-14","mc15-13","mc14-12","mc13-11","mc12-10","mc11-7","mc10-7","mc9-4","mc8-17","mc7-11","mc6-4","mc5-16","mc4-22","mc3-34","mc2-110"
"H1_Exp3.247","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-17","mc10-17","mc9-15","mc8-13","mc7-7","mc6-36","mc5-35","mc4-29","mc3-9","mc2-57"
"H1_Exp3.248","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-17","mc13-17","mc12-17","mc11-16","mc10-16","mc9-14","mc8-12","mc7-6","mc6-34","mc5-30","mc4-23","mc3-40","mc2-11"
"H1_Exp3.249","mc50-6","mc49-6","mc48-6","mc47-6","mc46-6","mc45-6","mc44-6","mc43-6","mc42-6","mc41-6","mc40-6","mc39-6","mc38-6","mc37-6","mc36-5","mc35-5","mc34-5","mc33-4","mc32-4","mc31-4","mc30-4","mc29-4","mc28-4","mc27-3","mc26-3","mc25-3","mc24-2","mc23-2","mc22-1","mc21-11","mc20-10","mc19-10","mc18-10","mc17-10","mc16-9","mc15-8","mc14-6","mc13-4","mc12-3","mc11-12","mc10-12","mc9-9","mc8-4","mc7-33","mc6-38","mc5-37","mc4-32","mc3-14","mc2-72"
"H1_Exp3.250","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-9","mc21-9","mc20-8","mc19-8","mc18-8","mc17-8","mc16-7","mc15-6","mc14-4","mc13-2","mc12-2","mc11-17","mc10-17","mc9-15","mc8-13","mc7-7","mc6-21","mc5-12","mc4-31","mc3-13","mc2-33"
"H1_Exp3.251","mc50-5","mc49-5","mc48-5","mc47-5","mc46-5","mc45-5","mc44-5","mc43-5","mc42-5","mc41-5","mc40-5","mc39-5","mc38-5","mc37-5","mc36-4","mc35-4","mc34-4","mc33-3","mc32-3","mc31-3","mc30-2","mc29-2","mc28-2","mc27-1","mc26-1","mc25-2","mc24-1","mc23-1","mc22-5","mc21-5","mc20-4","mc19-4","mc18-4","mc17-3","mc16-2","mc15-1","mc14-17","mc13-17","mc12-17","mc11-16","mc10-16","mc9-14","mc8-12","mc7-6","mc6-22","mc5-13","mc4-42","mc3-38","mc2-111"
